5788,2020-12-27T05:36:49Z,2020-12-27T05:43:09Z,644.80000000,646.19000000,645.2043751295653
5789,2020-12-27T05:43:09Z,2020-12-27T05:49:15Z,645.91836734,646.47100000,646.19468367
5790,2020-12-27T05:49:16Z,2020-12-27T05:55:43Z,646.44479850,647.32430192,646.8468884608334
5791,2020-12-27T05:55:44Z,2020-12-27T06:02:35Z,646.40000000,650.22116294,649.0192752836585
5792,2020-12-27T06:02:35Z,2020-12-27T06:08:33Z,648.96196669,651.16282833,650.1276663693058
5793,2020-12-27T06:08:33Z,2020-12-27T06:15:01Z,649.22159240,650.95834675,650.2785666912497
5794,2020-12-27T06:15:01Z,2020-12-27T06:21:24Z,647.06573622,649.83721060,648.823318323409
5795,2020-12-27T06:21:27Z,2020-12-27T06:27:54Z,647.99627612,649.03153642,648.4081724696
5796,2020-12-27T06:27:55Z,2020-12-27T06:34:25Z,648.48333232,655.78800670,653.2263131104805
5797,2020-12-27T06:34:25Z,2020-12-27T06:40:45Z,652.42118754,654.67833031,653.3662725941861
5798,2020-12-27T06:40:46Z,2020-12-27T06:47:06Z,652.36708820,654.53340895,653.42763475
5799,2020-12-27T06:47:06Z,2020-12-27T06:53:27Z,651.57407507,654.06304597,652.5492772303228
5800,2020-12-27T06:53:27Z,2020-12-27T06:59:57Z,650.85432848,652.79841969,651.9621201071875
5801,2020-12-27T06:59:58Z,2020-12-27T07:06:21Z,650.78800670,652.85912185,651.8063625712119
5802,2020-12-27T07:06:22Z,2020-12-27T07:12:54Z,648.36156036,651.95165415,649.996754442931
5803,2020-12-27T07:12:54Z,2020-12-27T07:19:19Z,650.47907525,652.20724796,651.5143655859616
5804,2020-12-27T07:19:19Z,2020-12-27T07:25:50Z,651.15806426,652.65359024,651.7305683632258
5805,2020-12-27T07:25:51Z,2020-12-27T07:31:44Z,651.90000000,652.80000000,652.179252665
5806,2020-12-27T07:31:44Z,2020-12-27T07:38:08Z,652.64878611,653.72438004,653.3413525699999
5807,2020-12-27T07:38:08Z,2020-12-27T07:44:33Z,652.67763824,653.66256993,653.25584524125
5808,2020-12-27T07:44:33Z,2020-12-27T07:51:03Z,650.82919047,652.04081632,651.4714532916668
5809,2020-12-27T07:51:04Z,2020-12-27T07:57:27Z,650.50000000,651.19378408,650.8630176893939
5810,2020-12-27T07:57:28Z,2020-12-27T08:03:51Z,649.86247261,651.29329155,650.6565123995557
5811,2020-12-27T08:03:51Z,2020-12-27T08:10:23Z,651.07385112,653.32919047,652.0572892874285
5812,2020-12-27T08:10:23Z,2020-12-27T08:16:47Z,652.45769782,653.56100321,653.2219042451999
5813,2020-12-27T08:16:48Z,2020-12-27T08:23:17Z,650.56122448,653.73197543,652.0376157175386
5814,2020-12-27T08:23:18Z,2020-12-27T08:29:42Z,646.71785527,650.68003473,648.8015095271604
5815,2020-12-27T08:29:42Z,2020-12-27T08:35:37Z,645.98510846,648.53286648,647.3354015169564
5816,2020-12-27T08:35:37Z,2020-12-27T08:42:03Z,645.79263533,648.97959183,647.1044950143903
5817,2020-12-27T08:42:04Z,2020-12-27T08:48:29Z,648.19335851,651.62226025,649.8076482293183
5818,2020-12-27T08:48:29Z,2020-12-27T08:55:02Z,650.21426715,652.05246018,651.5268881813513
5819,2020-12-27T08:55:02Z,2020-12-27T09:01:35Z,640.00000000,651.15457848,644.1667454136234
5820,2020-12-27T09:01:36Z,2020-12-27T09:08:01Z,642.20991512,646.37800000,644.5690091266667
5821,2020-12-27T09:08:01Z,2020-12-27T09:14:26Z,645.36570470,647.20648204,646.3712128120408
5822,2020-12-27T09:14:26Z,2020-12-27T09:20:30Z,646.42669435,648.33192400,647.6185888172093
5823,2020-12-27T09:20:30Z,2020-12-27T09:27:12Z,646.66981433,648.19999999,647.2183654378571
